source_image,status,reconstruction_path,dorsal_score,view_ok,equation,a,b,c,d,m1,q1,m2,q2,kx,h1,k1,r1,h2,k2,r2,detail_mean
nhmuk_2446091922.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091922_math.png,0.819748,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.411139,6.571630,4.730033,2.375012,-0.514218,-0.047421,0.488539,-0.053199,-0.001350,-0.361605,0.001926,0.418578,0.361605,-0.001926,0.421146,0.067317
nhmuk_2446091923.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091923_math.png,0.802869,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.534687,6.790969,4.878527,2.359953,-0.494450,-0.039525,0.453445,-0.048751,-0.000607,-0.362563,0.003075,0.420555,0.362563,-0.003075,0.424656,0.063357
nhmuk_2446091930.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091930_math.png,0.779927,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.482362,6.374530,4.727974,2.490726,-0.502822,-0.054517,0.520075,-0.050635,-0.001360,-0.358922,-0.001294,0.419718,0.358922,0.001294,0.417992,0.060085
nhmuk_2446091932.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091932_math.png,0.787048,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.014128,6.870968,5.061234,2.331604,-0.417740,-0.036645,0.440645,-0.031491,0.000306,-0.358568,-0.001718,0.428226,0.358568,0.001718,0.425935,0.060492
nhmuk_2446091934.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091934_math.png,0.813734,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.900532,6.821353,5.070583,2.264980,-0.435915,-0.038431,0.448584,-0.035581,0.000353,-0.359208,-0.000950,0.426409,0.359208,0.000950,0.425142,0.054092
nhmuk_2446092109.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092109_math.png,0.769036,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.928894,6.782935,4.983916,2.381003,-0.431377,-0.039814,0.454730,-0.034560,-0.000080,-0.358540,-0.001752,0.426862,0.358540,0.001752,0.424527,0.060229
nhmuk_2446092110.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092110_math.png,0.811593,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.770275,6.913411,5.056279,2.264563,-0.456756,-0.035117,0.433854,-0.040270,0.000281,-0.361431,0.001718,0.424324,0.361431,-0.001718,0.426615,0.056140
nhmuk_2446092111.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092111_math.png,0.753355,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.838989,7.056872,5.171460,2.187306,-0.445762,-0.029953,0.410900,-0.037796,0.000857,-0.362179,0.002615,0.425424,0.362179,-0.002615,0.428910,0.056279
nhmuk_2446092169.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092169_math.png,0.781629,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.831532,6.739616,5.015179,2.317606,-0.446955,-0.041374,0.461661,-0.038065,0.000076,-0.359081,-0.001103,0.425305,0.359081,0.001103,0.423834,0.057641
nhmuk_2446092174.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092174_math.png,0.823527,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.405756,6.649852,4.808891,2.354925,-0.515079,-0.044605,0.476024,-0.053393,-0.000956,-0.362441,0.002929,0.418492,0.362441,-0.002929,0.422398,0.062527
nhmuk_2446092177.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092177_math.png,0.774115,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.552128,6.697104,4.887412,2.338717,-0.491660,-0.042904,0.468463,-0.048123,-0.000563,-0.361450,0.001740,0.420834,0.361450,-0.001740,0.423154,0.055415
nhmuk_2446092178.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092178_math.png,0.792713,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.250361,6.463252,4.640685,2.441638,-0.539942,-0.051323,0.505880,-0.058987,-0.001797,-0.362129,0.002555,0.416006,0.362129,-0.002555,0.419412,0.064849
nhmuk_2446092219.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092219_math.png,0.795328,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.523154,6.694675,4.895443,2.320083,-0.496295,-0.042992,0.468852,-0.049166,-0.000523,-0.361715,0.002058,0.420370,0.361715,-0.002058,0.423115,0.059704
nhmuk_2446092222.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092222_math.png,0.763493,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.821532,6.905392,5.055748,2.233414,-0.448555,-0.035406,0.435137,-0.038425,0.000279,-0.360839,0.001006,0.425145,0.360839,-0.001006,0.426486,0.060181
nhmuk_2446092408.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092408_math.png,0.805352,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.014655,7.049415,5.237147,2.136484,-0.417655,-0.030221,0.412094,-0.031472,0.001186,-0.360348,0.000417,0.428234,0.360348,-0.000417,0.428791,0.038152
nhmuk_2446092409.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092409_math.png,0.799581,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.663997,6.604620,4.912378,2.301116,-0.473761,-0.046234,0.483261,-0.044096,-0.000438,-0.359406,-0.000713,0.422624,0.359406,0.000713,0.421674,0.045442
nhmuk_2446092412.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092412_math.png,0.735490,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.010638,6.917023,5.144023,2.294628,-0.418298,-0.034987,0.433276,-0.031617,0.000720,-0.359064,-0.001123,0.428170,0.359064,0.001123,0.426672,0.049524
nhmuk_2446092413.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092413_math.png,0.748934,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.774612,6.652838,4.928688,2.366035,-0.456062,-0.044498,0.475546,-0.040114,-0.000357,-0.358782,-0.001461,0.424394,0.358782,0.001461,0.422445,0.059371
nhmuk_2446092416.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092416_math.png,0.819346,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.844011,6.906118,5.119257,2.164420,-0.444958,-0.035380,0.435021,-0.037616,0.000596,-0.360621,0.000745,0.425504,0.360621,-0.000745,0.426498,0.043317
nhmuk_2446092419.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092419_math.png,0.749479,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.021678,7.121307,5.208074,2.241947,-0.416532,-0.027633,0.400591,-0.031220,0.001040,-0.360996,0.001196,0.428347,0.360996,-0.001196,0.429941,0.054993
nhmuk_2446092421.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092421_math.png,0.782160,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.801027,6.772463,4.868936,2.383945,-0.451836,-0.040191,0.456406,-0.039163,-0.000655,-0.359714,-0.000343,0.424816,0.359714,0.000343,0.424359,0.065936
nhmuk_2446092424.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092424_math.png,0.796466,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.823223,6.752945,5.066655,2.237657,-0.448284,-0.040894,0.459529,-0.038364,0.000333,-0.359297,-0.000843,0.425172,0.359297,0.000843,0.424047,0.044527
nhmuk_2446092428.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092428_math.png,0.748891,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.858586,6.727419,4.973405,2.353261,-0.442626,-0.041813,0.463613,-0.037091,-0.000133,-0.358688,-0.001574,0.425737,0.358688,0.001574,0.423639,0.057023
nhmuk_2446092431.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092431_math.png,0.814520,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.668001,6.620751,4.993405,2.221937,-0.473120,-0.045653,0.480680,-0.043952,-0.000033,-0.359528,-0.000567,0.422688,0.359528,0.000567,0.421932,0.034173
nhmuk_2446092432.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092432_math.png,0.770745,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.743578,6.651211,4.947803,2.334703,-0.461027,-0.044556,0.475806,-0.041231,-0.000261,-0.359076,-0.001108,0.423897,0.359076,0.001108,0.422419,0.048224
nhmuk_2446092433.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092433_math.png,0.798253,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.732219,6.899754,5.069822,2.249691,-0.462845,-0.035609,0.436039,-0.041640,0.000349,-0.361675,0.002010,0.423715,0.361675,-0.002010,0.426396,0.053109
nhmuk_2446092434.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092434_math.png,0.786310,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.686071,6.817199,4.941488,2.325314,-0.470229,-0.038581,0.449248,-0.043301,-0.000293,-0.361311,0.001574,0.422977,0.361311,-0.001574,0.425075,0.059080
nhmuk_2446092435.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092435_math.png,0.805194,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.784438,6.919564,5.085040,2.235563,-0.454490,-0.034896,0.432870,-0.039760,0.000425,-0.361351,0.001622,0.424551,0.361351,-0.001622,0.426713,0.054442
nhmuk_2446092469.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092469_math.png,0.759383,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.568580,6.712897,4.927245,2.303835,-0.489027,-0.042336,0.465936,-0.047531,-0.000364,-0.361443,0.001732,0.421097,0.361443,-0.001732,0.423406,0.051608
nhmuk_2446092470.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092470_math.png,0.776971,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.926505,6.752222,4.937600,2.428223,-0.431759,-0.040920,0.459645,-0.034646,-0.000312,-0.358257,-0.002091,0.426824,0.358257,0.002091,0.424036,0.080707
nhmuk_2446092521.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092521_math.png,0.825209,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.230141,6.347458,4.792355,2.322458,-0.543177,-0.055492,0.524407,-0.059715,-0.001038,-0.361173,0.001408,0.415682,0.361173,-0.001408,0.417559,0.053795
nhmuk_2446092567.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092567_math.png,0.677281,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.908071,6.748775,4.994175,2.393608,-0.434709,-0.041044,0.460196,-0.035309,-0.000029,-0.358407,-0.001912,0.426529,0.358407,0.001912,0.423980,0.058135
nhmuk_2446092656.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092656_math.png,0.796316,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.649862,6.725930,5.098784,2.217482,-0.476022,-0.041867,0.463851,-0.044605,0.000494,-0.360761,0.000913,0.422398,0.360761,-0.000913,0.423615,0.045844
